Suma de Dosis,Estado Fenológico,Fecha Fin,Fecha Inicio,Producto Aplicado,Source.Name,Suma de Total concentración,Suma de Total superficie,Unidad,Suma de Mojamiento (HL/ha),ID Producto,Ensayo ID,Estado por Temporada,Sin uso,Suma de Superficie ensayo,Temporada,Tipo de Compra,Tipo de Compra 2,TipoFiltro,Recuento de Aplicación ID
6000,Postcosecha,2026-05-02 00:00:00,2026-04-17 00:00:00,Nitrate Balancer,Aplicaciones_Almendro_Angol.xlsx,,2.538,Angol,,69,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Sin datos,Para Comprar,Pendientes,1
12000,Postcosecha,2026-05-02 00:00:00,2026-04-17 00:00:00,Nitrate Balancer,Aplicaciones_Almendro_Los Sauces.xlsx,,3.168,Los Sauces,,69,6,Para Comprar 2025-2026,Si,0.528,2025-2026,Sin datos,Para Comprar,Pendientes,2
6000,Postcosecha,2026-05-03 00:00:00,2026-04-28 00:00:00,Nitrate Balancer,Aplicaciones_Arandano_Carillanca.xlsx,,4.8,Carillanca,,69,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Sin datos,Para Comprar,Pendientes,1
80,Postcosecha,2026-05-08 00:00:00,2026-05-03 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Carillanca.xlsx,0.224,0.064,Carillanca,3.5,2,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
6000,Postcosecha,2026-05-09 00:00:00,2026-05-02 00:00:00,Nitrate Balancer,Aplicaciones_Almendro_Angol.xlsx,,2.538,Angol,,69,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Sin datos,Para Comprar,Pendientes,1
12000,Postcosecha,2026-05-09 00:00:00,2026-05-02 00:00:00,Nitrate Balancer,Aplicaciones_Almendro_Los Sauces.xlsx,,3.168,Los Sauces,,69,6,Para Comprar 2025-2026,Si,0.528,2025-2026,Sin datos,Para Comprar,Pendientes,2
80,Postcosecha,2026-05-31 00:00:00,2026-04-15 00:00:00,Agrocopper SP,Aplicaciones_Frambueso_Carillanca.xlsx,0.024,0.012,Carillanca,2,2,18,Para Comprar 2025-2026,Si,0.15,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Postcosecha,2026-05-31 00:00:00,2026-04-15 00:00:00,Agrocopper SP,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.029400000000000003,0.00784,Faja Maisan,3.75,2,14,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Postcosecha,2026-05-31 00:00:00,2026-04-15 00:00:00,Agrocopper SP,Aplicaciones_Frambueso_Loncoche.xlsx,0.02352,0.00784,Loncoche,3,2,12,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Postpoda,2025-07-31 00:00:00,2025-06-02 00:00:00,Mamull,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,43,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Pendientes,1
100,Postpoda,2025-07-31 00:00:00,2025-06-02 00:00:00,Mamull,Aplicaciones_Arandano_Faja Maisan.xlsx,0.049,0.0245,Faja Maisan,2,43,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Positivo,Para Comprar,Pendientes,1
100,Postpoda,2025-07-31 00:00:00,2025-06-02 00:00:00,Mamull,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,43,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Positivo,Para Comprar,Pendientes,1
100,Postpoda,2026-07-31 00:00:00,2026-06-02 00:00:00,Mamull,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,43,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Postpoda,2026-07-31 00:00:00,2026-06-02 00:00:00,Mamull,Aplicaciones_Arandano_Faja Maisan.xlsx,0.049,0.0245,Faja Maisan,2,43,13,Para Comprar 2025-2026,Si,0.245,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Postpoda,2026-07-31 00:00:00,2026-06-02 00:00:00,Mamull,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,43,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Receso Invernal,2025-05-08 00:00:00,2025-05-03 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Carillanca.xlsx,0.224,0.064,Carillanca,3.5,2,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Receso Invernal,2025-05-08 00:00:00,2025-05-03 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Faja Maisan.xlsx,0.039200000000000006,0.019600000000000003,Faja Maisan,2,2,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Receso Invernal,2025-05-08 00:00:00,2025-05-03 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Loncoche.xlsx,0.04,0.02,Loncoche,2,2,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Positivo,Para Comprar,Realizadas,1
80,Receso Invernal,2025-05-12 00:00:00,2025-05-05 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Carillanca.xlsx,0.44,0.08,Carillanca,5.5,2,21,Para Comprar 2024-2025,Si,1,2024-2025,Positivo,Para Comprar,Realizadas,1
160,Receso Invernal,2025-05-15 00:00:00,2025-05-01 00:00:00,Agrocopper SP,Aplicaciones_Maqui_Carillanca.xlsx,0.056,0.008,Carillanca,14,2,19,Para Comprar 2024-2025,Si,0.1,2024-2025,Positivo,Para Comprar,Realizadas,2
5000,Receso Invernal,2025-05-30 00:00:00,2025-05-20 00:00:00,Polisulfuro de Ca,Aplicaciones_Arandano_Carillanca.xlsx,14,4,Carillanca,3.5,87,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Positivo,Para Comprar,Pendientes,1
5000,Receso Invernal,2025-05-30 00:00:00,2025-05-20 00:00:00,Polisulfuro de Ca,Aplicaciones_Arandano_Faja Maisan.xlsx,2.45,1.225,Faja Maisan,2,87,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Positivo,Para Comprar,Pendientes,1
5000,Receso Invernal,2025-05-30 00:00:00,2025-05-20 00:00:00,Polisulfuro de Ca,Aplicaciones_Arandano_Loncoche.xlsx,2.5,1.25,Loncoche,2,87,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Positivo,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-06-02 00:00:00,2025-05-26 00:00:00,Rango Full,Aplicaciones_Almendro_Angol.xlsx,,1.692,Angol,,58,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Sin datos,Para Comprar,Pendientes,1
600,Receso Invernal,2025-06-02 00:00:00,2025-05-26 00:00:00,Starane Xtra,Aplicaciones_Almendro_Angol.xlsx,,0.25379999999999997,Angol,,63,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Sin datos,Para Comprar,Pendientes,1
3000,Receso Invernal,2025-06-07 00:00:00,2025-06-02 00:00:00,Polisulfuro de Ca,Aplicaciones_Vid_Carillanca.xlsx,0.36,0.15,Carillanca,2.4,87,22,Para Comprar 2024-2025,Si,0.05,2024-2025,Positivo,Para Comprar,Pendientes,1
80,Receso Invernal,2025-06-30 00:00:00,2025-06-01 00:00:00,Agrocopper SP,Aplicaciones_Almendro_Angol.xlsx,0.18612,0.033839999999999995,Angol,5.5,2,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Positivo,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Almendro_Angol.xlsx,,0.014805,Angol,,91,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Almendro_Los Sauces.xlsx,,0.00924,Los Sauces,,91,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Arandano_Carillanca.xlsx,,0.028,Carillanca,,91,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Arandano_Faja Maisan.xlsx,,0.008575,Faja Maisan,,91,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Arandano_Loncoche.xlsx,,0.00875,Loncoche,,91,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Avellano_Barros Arana.xlsx,,0.013370000000000002,Barros Arana,,91,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Avellano_Carillanca.xlsx,,0.035,Carillanca,,91,21,Para Comprar 2024-2025,Si,1,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Avellano_Cunco.xlsx,,0.005144999999999999,Cunco,,91,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Avellano_Los Sauces.xlsx,,0.005144999999999999,Los Sauces,,91,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Castaño_Barros Arana.xlsx,,0.009555000000000001,Barros Arana,,91,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Castaño_Cunco.xlsx,,0.0147,Cunco,,91,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Cerezo_Angol.xlsx,,0.01932,Angol,,91,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Cerezo_Carillanca.xlsx,,0.042,Carillanca,,91,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Cerezo_Los Sauces.xlsx,,0.01932,Los Sauces,,91,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Frambueso_Carillanca.xlsx,,0.00525,Carillanca,,91,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Frambueso_Faja Maisan.xlsx,,0.0034300000000000003,Faja Maisan,,91,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Frambueso_Loncoche.xlsx,,0.0034300000000000003,Loncoche,,91,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Maqui_Carillanca.xlsx,,0.00175,Carillanca,,91,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Nogal_Los Sauces.xlsx,,0.014,Los Sauces,,91,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Olivo_Los Sauces.xlsx,,0.00189,Los Sauces,,91,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Sin datos,Para Comprar,Pendientes,1
35,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Heat,Aplicaciones_Vid_Carillanca.xlsx,,0.00175,Carillanca,,91,22,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Almendro_Angol.xlsx,,1.692,Angol,,58,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Almendro_Los Sauces.xlsx,,1.056,Los Sauces,,58,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Arandano_Carillanca.xlsx,,3.2,Carillanca,,58,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Arandano_Faja Maisan.xlsx,,0.98,Faja Maisan,,58,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Arandano_Loncoche.xlsx,,1,Loncoche,,58,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Avellano_Barros Arana.xlsx,,1.528,Barros Arana,,58,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Avellano_Carillanca.xlsx,,4,Carillanca,,58,21,Para Comprar 2024-2025,Si,1,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Avellano_Cunco.xlsx,,0.588,Cunco,,58,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Avellano_Los Sauces.xlsx,,0.588,Los Sauces,,58,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Castaño_Barros Arana.xlsx,,1.092,Barros Arana,,58,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Castaño_Cunco.xlsx,,1.68,Cunco,,58,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Cerezo_Angol.xlsx,,2.208,Angol,,58,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Cerezo_Carillanca.xlsx,,4.8,Carillanca,,58,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Cerezo_Los Sauces.xlsx,,2.208,Los Sauces,,58,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Frambueso_Carillanca.xlsx,,0.6,Carillanca,,58,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Frambueso_Faja Maisan.xlsx,,0.392,Faja Maisan,,58,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Frambueso_Loncoche.xlsx,,0.392,Loncoche,,58,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Maqui_Carillanca.xlsx,,0.2,Carillanca,,58,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Nogal_Los Sauces.xlsx,,1.6,Los Sauces,,58,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Olivo_Los Sauces.xlsx,,0.216,Los Sauces,,58,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Sin datos,Para Comprar,Pendientes,1
4000,Receso Invernal,2025-07-08 00:00:00,2025-07-01 00:00:00,Rango Full,Aplicaciones_Vid_Carillanca.xlsx,,0.2,Carillanca,,58,22,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Pendientes,1
5000,Receso Invernal,2025-07-10 00:00:00,2025-06-01 00:00:00,Polisulfuro de Ca,Aplicaciones_Frambueso_Carillanca.xlsx,1.5,0.75,Carillanca,2,87,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Positivo,Para Comprar,Pendientes,1
5000,Receso Invernal,2025-07-10 00:00:00,2025-06-01 00:00:00,Polisulfuro de Ca,Aplicaciones_Frambueso_Faja Maisan.xlsx,1.8375,0.49,Faja Maisan,3.75,87,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Pendientes,1
5000,Receso Invernal,2025-07-10 00:00:00,2025-06-01 00:00:00,Polisulfuro de Ca,Aplicaciones_Frambueso_Loncoche.xlsx,1.47,0.49,Loncoche,3,87,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Positivo,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Almendro_Angol.xlsx,,0.0846,Angol,,1,16,Para Comprar 2024-2025,Si,0.423,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Almendro_Los Sauces.xlsx,,0.05280000000000001,Los Sauces,,1,6,Para Comprar 2024-2025,Si,0.264,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Arandano_Carillanca.xlsx,,0.16,Carillanca,,1,17,Para Comprar 2024-2025,Si,0.8,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Arandano_Faja Maisan.xlsx,,0.049,Faja Maisan,,1,13,Para Comprar 2024-2025,Si,0.245,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Arandano_Loncoche.xlsx,,0.05,Loncoche,,1,11,Para Comprar 2024-2025,Si,0.25,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Avellano_Barros Arana.xlsx,,0.07640000000000001,Barros Arana,,1,1,Para Comprar 2024-2025,Si,0.382,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Avellano_Carillanca.xlsx,,0.2,Carillanca,,1,21,Para Comprar 2024-2025,Si,1,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Avellano_Cunco.xlsx,,0.0294,Cunco,,1,3,Para Comprar 2024-2025,Si,0.147,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Avellano_Los Sauces.xlsx,,0.0294,Los Sauces,,1,5,Para Comprar 2024-2025,Si,0.147,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Castaño_Barros Arana.xlsx,,0.0546,Barros Arana,,1,2,Para Comprar 2024-2025,Si,0.273,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Castaño_Cunco.xlsx,,0.084,Cunco,,1,4,Para Comprar 2024-2025,Si,0.42,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Cerezo_Angol.xlsx,,0.11040000000000001,Angol,,1,15,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Cerezo_Carillanca.xlsx,,0.24,Carillanca,,1,20,Para Comprar 2024-2025,Si,1.2,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Cerezo_Los Sauces.xlsx,,0.11040000000000001,Los Sauces,,1,9,Para Comprar 2024-2025,Si,0.552,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Frambueso_Carillanca.xlsx,,0.03,Carillanca,,1,18,Para Comprar 2024-2025,Si,0.15,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Frambueso_Faja Maisan.xlsx,,0.019600000000000003,Faja Maisan,,1,14,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Frambueso_Loncoche.xlsx,,0.019600000000000003,Loncoche,,1,12,Para Comprar 2024-2025,Si,0.098,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Maqui_Carillanca.xlsx,,0.01,Carillanca,,1,19,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Nogal_Los Sauces.xlsx,,0.08,Los Sauces,,1,8,Para Comprar 2024-2025,Si,0.4,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Olivo_Los Sauces.xlsx,,0.0108,Los Sauces,,1,7,Para Comprar 2024-2025,Si,0.054,2024-2025,Sin datos,Para Comprar,Pendientes,1
200,Receso Invernal,2025-08-26 00:00:00,2025-08-11 00:00:00,Alion 500sc,Aplicaciones_Vid_Carillanca.xlsx,,0.01,Carillanca,,1,22,Para Comprar 2024-2025,Si,0.05,2024-2025,Sin datos,Para Comprar,Pendientes,1
80,Receso Invernal,2026-05-08 00:00:00,2026-05-03 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Faja Maisan.xlsx,0.039200000000000006,0.019600000000000003,Faja Maisan,2,2,13,Para Comprar 2025-2026,Si,0.245,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Receso Invernal,2026-05-08 00:00:00,2026-05-03 00:00:00,Agrocopper SP,Aplicaciones_Arandano_Loncoche.xlsx,0.04,0.02,Loncoche,2,2,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Receso Invernal,2026-05-22 00:00:00,2026-05-12 00:00:00,Agrocopper SP,Aplicaciones_Almendro_Los Sauces.xlsx,0.07392,0.02112,Los Sauces,3.5,2,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
5000,Receso Invernal,2026-05-30 00:00:00,2026-05-20 00:00:00,Polisulfuro de Ca,Aplicaciones_Arandano_Carillanca.xlsx,14,4,Carillanca,3.5,87,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
5000,Receso Invernal,2026-05-30 00:00:00,2026-05-20 00:00:00,Polisulfuro de Ca,Aplicaciones_Arandano_Faja Maisan.xlsx,2.45,1.225,Faja Maisan,2,87,13,Para Comprar 2025-2026,Si,0.245,2025-2026,Positivo,Para Comprar,Pendientes,1
5000,Receso Invernal,2026-05-30 00:00:00,2026-05-20 00:00:00,Polisulfuro de Ca,Aplicaciones_Arandano_Loncoche.xlsx,2.5,1.25,Loncoche,2,87,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
4000,Receso Invernal,2026-06-02 00:00:00,2026-05-26 00:00:00,Rango Full,Aplicaciones_Almendro_Angol.xlsx,,1.692,Angol,,58,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Sin datos,Para Comprar,Pendientes,1
600,Receso Invernal,2026-06-02 00:00:00,2026-05-26 00:00:00,Starane Xtra,Aplicaciones_Almendro_Angol.xlsx,,0.25379999999999997,Angol,,63,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Sin datos,Para Comprar,Pendientes,1
80,Receso Invernal,2026-06-08 00:00:00,2026-06-01 00:00:00,Agrocopper SP,Aplicaciones_Almendro_Angol.xlsx,0.18612,0.033839999999999995,Angol,5.5,2,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
35,Receso Invernal,2026-07-08 00:00:00,2026-07-01 00:00:00,Heat,Aplicaciones_Almendro_Angol.xlsx,,0.014805,Angol,,91,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Sin datos,Para Comprar,Pendientes,1
